userName,score,at,content
Pengguna Google,4,2024-06-07 08:17:06,Pelu penambahan fitur sidik jari untuk aksesnya. supaya kemanannya lebih kuat
Pengguna Google,5,2024-06-07 08:15:47,Kadang ada gangguan
Pengguna Google,5,2024-06-07 08:03:46,Membantu
Pengguna Google,3,2024-06-07 07:48:04,Ada yang sama kah setelah update untuk membuka aplikasi butuh 35detik baru bisa terbuka
Pengguna Google,1,2024-06-07 07:40:49,"Masukin kode OTP di katakan salah OTP terus sampe pulsa sy habis, eh pas 3X malah ke blokir dan harus hubungi halo BCA, baru kali ini pake M_BCA Gini amat Maaf ya Rating 1 mksh !!"
Pengguna Google,5,2024-06-07 07:25:23,Mudah dan aman
Pengguna Google,5,2024-06-07 07:11:30,"sangat membantu, dan mempermudah segala transaksi,,"
Pengguna Google,1,2024-06-07 07:03:53,"Kecewa aja.proses ganti kartu di cabang.aktifasi mbanking nyedot pulsa sampe habis ga kelar2.udah bisa mbanking harus ke kantor cabang..heloww mau aman oke tapi ga nyusahin banget lah Udah telp HalloBCA seperti biasa ga langsung ada solusi,disuruh ke kantor cabang.halah jaman mobile,mana lagi di pelosok"
Pengguna Google,5,2024-06-07 06:37:44,Mantaapp...
Pengguna Google,5,2024-06-07 05:55:22,Yeay
Pengguna Google,5,2024-06-07 05:49:40,Bermanfaat baik
Pengguna Google,5,2024-06-07 05:45:49,Sangat membantu
Pengguna Google,1,2024-06-07 05:19:58,"KCP BCA BOROBUDUR sengaja saya kasih 1 bintang karena menyepelekan permasalahan, bukan nya menyelesaikan masalah malah di suruh nunggu mulu. Masalah kartu tidak bisa di gunakan sampai harus 3 orang yang nanganin."
Pengguna Google,5,2024-06-07 05:08:56,Sangat membantu
Pengguna Google,5,2024-06-07 03:51:00,Sangat membantu
Pengguna Google,5,2024-06-07 03:20:44,"Kenapa kode otpnya nggk di kirim,padahal saya sudah beberapa kali minta"
Pengguna Google,5,2024-06-07 03:19:30,Cara ikut gebrya bca gmn sih?
Pengguna Google,2,2024-06-07 03:11:21,"Kenapa ga bisa login, mau chat cs pun ga bisa, aplikasinya ga bisa kebuka gimana atuh"
Pengguna Google,2,2024-06-07 03:05:08,Semenjak di update jadi lemot
Pengguna Google,5,2024-06-07 02:55:17,Bank pelayanan terbaik mulai transaksi online maupun offline tetap paling terbaik
Pengguna Google,5,2024-06-07 02:50:55,"Lebih mantap kalau ada fitur bayar pajak perpanjangan kendaraan STNK,pakai virtual acc"
Pengguna Google,2,2024-06-07 01:47:41,Awal mao masuk m-banking aja ribet banget harus hubungin hallo BCA sama disuruh Regis ulang di mesin
Pengguna Google,4,2024-06-07 00:40:51,"Jadi member sudh bca 6tahun tp gk pernah dapat fasilitas dari bank bca,,"
Pengguna Google,4,2024-06-07 00:14:06,Kenapa tidak tersedia fitur pembayaran pajak kendaraan bermotor? Adanya hanya di myBCA
Pengguna Google,5,2024-06-06 23:34:01,"susah banget,,,,,,,,,,,,,,,,,cara daftarnya"
Pengguna Google,1,2024-06-06 23:27:33,WAKTU PEMBAYARAN VIA QRIS GAGAL TAPI SALDO KEPOTONG NGURUS NYA LAMA RIBET TELPAN TELPON MULU GAK GARCEP TAPI GILIRAN NASABAH TELAT BAYAR ANGSURAN TELAT TELPONNYA SEHARI BISA 7X PAYAHH
Pengguna Google,5,2024-06-06 23:21:05,Ok
Pengguna Google,5,2024-06-06 22:53:35,Sangat membatu
Pengguna Google,5,2024-06-06 22:43:42,Sangat bagus
Pengguna Google,4,2024-06-06 22:35:28,Terlalu mahal untuk setora awal
Pengguna Google,5,2024-06-06 20:58:48,Niceee
Pengguna Google,4,2024-06-06 20:53:03,tdk bisa log in knp ya
Pengguna Google,5,2024-06-06 20:27:43,Baik sekali
Pengguna Google,5,2024-06-06 20:21:58,Ok
Pengguna Google,3,2024-06-06 17:58:37,Terlalu besar potongan nya tanpa ada promo2 utk nasabah2 saldo gaji UMR.yg kaya makin kaya sering di kasi promo dan hadiah
Pengguna Google,5,2024-06-06 17:45:08,Tolong di bantu kenapa saya tidak bisa masuk ke BCA mobile saya
Pengguna Google,1,2024-06-06 16:22:57,"parah sering banget ke logout suruh minta verifikasi ulang lagi, padahal aplikasi masih di jp yang sama, dan kartu sim ga pernah dipinfah dan yang jelas kartunya masih aktif. jadi rugi di pulsa, padahal jaman sekarang dah jarang nyimpen pulsa jadi harus repot beli pulsa mulu."
Pengguna Google,4,2024-06-06 16:11:39,"Aplikasi sudah bagus, tapi kalo ganti posisi kartu SIM atau salah satu kartu kita buka dari handphone, BCA mobile tidak bisa digunakan. Tolong diperbaiki agar tetap nyaman. Terima kasih"
Pengguna Google,5,2024-06-06 15:14:27,Sangat baik d mna pun BCA sllu ada ATM nya tiap daerah
Pengguna Google,5,2024-06-06 15:05:31,mantap
Pengguna Google,3,2024-06-06 14:46:46,Lemot buka plikasi sekarang..no.telpon sudah pasti terdaftar
Pengguna Google,5,2024-06-06 14:30:08,Sangat cocok untuk saya
Pengguna Google,1,2024-06-06 14:12:48,Selfi sui ruwet
Pengguna Google,5,2024-06-06 14:04:11,aplikasi keren..sangat membantu
Pengguna Google,1,2024-06-06 13:35:19,"MASIH SAMA .. DEPOSIT QRIS TIDAK SAMPAI KE REKENING TUJUAN TAPI SALDO TERPOTONG,, INBOX ADA KETERANGAN,DI QRIS TIDAK ADA !!! APA YANG SALAH ??? MERUGIKAN..."
Pengguna Google,1,2024-06-06 13:24:24,Apaan sih ?? Internet ada kok muter muter terus
Pengguna Google,5,2024-06-06 13:07:54,Keren
Pengguna Google,3,2024-06-06 12:43:56,ATM saya ga bisa dipake lagi mobilenya
Pengguna Google,5,2024-06-06 12:26:13,Sangat puas
Pengguna Google,2,2024-06-06 12:08:34,Verifikasi susah sinyal udah ke potong 2000 an malah koneksi internet terputus kan aneh padahal lancar2 aja
Pengguna Google,3,2024-06-06 12:08:25,Kenapa saya tidak bisa masuk ke bca mobile 😭😭😭
Pengguna Google,5,2024-06-06 12:00:38,Keren
Pengguna Google,1,2024-06-06 11:33:32,Aplikasi mbanking terburuk yg pernah saya gunakan
Pengguna Google,5,2024-06-06 11:07:25,Terbaik
Pengguna Google,5,2024-06-06 11:03:31,Baik sekali
Pengguna Google,1,2024-06-06 10:52:31,APLIKASI JEKEK BURIK LELET POLL AJG MOGA SAHAMNYA TURUN ANJLOK
Pengguna Google,1,2024-06-06 10:32:37,Bagaimana ini kenapa harus menggunakan verifikasi ktp. Biasanya tidak seperti itu. Apa daya saya jauh dari rumah di luar negeri. Sedangkan ktp tidak saya bawa untuk keperluan pembayaran pajak kendaraan. Bikin pusing lah sekarang. Tolong lah. Gimana caranya kaya dulu lagi tanpa verifikasi
Pengguna Google,4,2024-06-06 09:55:05,"Sy lah 4 dlu soalnya skrg"" apk.mbca kadang suka susah untuk dibuka nya ga tau knp mulai dr kmaren sampe skrg pdhl koneksi internet sy bagus pake wifi dan data jg.."
Pengguna Google,5,2024-06-06 09:45:54,Sangat membantu
Pengguna Google,5,2024-06-06 09:04:35,"Okey sekarang aplikasinya banyak perubahan, semakin baik dan ngak lemot, dan semua aktivitas juga dapat muncul dri atas tanpa harus membuka aplikasinya 😁"
Pengguna Google,2,2024-06-06 08:50:38,Kenapa M-BCA saya ga bisa di ke buka padahal internet Normal
Pengguna Google,5,2024-06-06 08:40:10,Good
Pengguna Google,3,2024-06-06 08:36:01,"Pengalaman buruk bikin ulang mbca,gara2 hp full memory dan sring hang,maka di service lah hp saya,eh waktu diseevice lupa ngesave data jd ilang semua,trus selesai di restar ulang download lah app yg sering digunain slah satunya mbca,cuman notifikasi selalu gagal pdhal yg dikasihkan data yg sama udah sampe bawa ke cs bca sampai disana juga tdk bisa bantu karena Gagal ,karena ktp rusak udah gitu foto tdk sesuai,wah jd ribet,tdny kepikir cuman ambil data ulang eh kaga taunya berbelit2 hasil nol ??"
Pengguna Google,5,2024-06-06 08:32:53,ok
Pengguna Google,1,2024-06-06 07:52:11,"abis diupdate malah gk bisa dibuka,,suruh registrasi ulang"
Pengguna Google,2,2024-06-06 07:39:37,Mohon di bantu BCA saya transfer k qris pas lagi eror saldo kepotong tapi di qris nya blm masuk di BCA nya k potong transaksinya juga tidak ada
Pengguna Google,1,2024-06-06 06:47:29,"Lama2 Aplikasi kalian makin menjengkelkan, masak mau klik kotak persetujuan aja gk bisa2, Aplikasi taiiii"
Pengguna Google,1,2024-06-06 06:43:35,Ganti hp pas mau akitifin bca mobile malah ga bisa padal sinyal aman pulsa juga ada tapi ga bisa di ulang2 juga tetep ga bisa
Pengguna Google,1,2024-06-06 06:41:41,"Makin sini bukan makin bagus malah makin bobrok ,disaat butuh susah malah trs verifikasi tp g bisa trs heran !!!!!!"
Pengguna Google,1,2024-06-06 06:27:22,Setelah update kok tiap buka awal jd ngelag y min??
Pengguna Google,4,2024-06-06 06:24:20,kak kenapa mau buka bca mobile lama gambar p0nya muncul
Pengguna Google,1,2024-06-06 06:19:24,"Tidak bisa melakukan transaksi. Mending pake BNI MOBILE, BRIMO, LIVIN MANDIRI dah. Gajelas ini bank"
Pengguna Google,2,2024-06-06 06:05:03,Susah sekali daftarnya kenapa kok msk lnsg ke sms terus gak ada proses kelanjutan nya. Padahal kita sdh ikuti petunjuk nya sdh di tulis datanya tpi kok balik masuk ke SMS dan gk balik proses lgi ke apk m banking nya. Sdh itu proses dftr nya gk berlanjut. Apa hrs dftr di cs bca lngsg? Dan apakah apk ini aman gk buat nasabah?!.🙏
Pengguna Google,5,2024-06-06 05:28:35,sangat bagus
Pengguna Google,5,2024-06-06 05:12:28,Susah banget mau masuk pdhal pulsa bnyak
Pengguna Google,1,2024-06-06 04:59:20,bahil pelit semua bank BCA padahal puluhan juta transaksi tiap hari byr listrik top up e wallet di sea bank aja jarang dan Neo bank dapat pinjaman gratis transfer 100 kali perbulan ntar pindah kesana aja
Pengguna Google,5,2024-06-06 03:51:27,Membantu Sy dan Mudah Utk Mengoptimalkan.
Pengguna Google,1,2024-06-06 03:44:29,Bca makin kesini makin kacau....ribet
Pengguna Google,5,2024-06-06 03:44:01,Ok
Pengguna Google,5,2024-06-06 03:14:40,Ok aplikasi sangat membantu
Pengguna Google,3,2024-06-06 02:58:20,Rd rd=free free vgg for$g RRR=free vtfvtggg$get=terus g
Pengguna Google,1,2024-06-06 02:56:28,Saya ingin menabung di bank BCA susah. Pendaftaran online di bank BCA di persulit
Pengguna Google,5,2024-06-06 02:54:44,"Terima kasih BCA,semua Jadi Mudah"
Pengguna Google,5,2024-06-06 02:53:30,Oke jos oke jos
Pengguna Google,3,2024-06-06 02:17:03,Ko malah jadi lemot ya pas baru buka aplikasi nya
Pengguna Google,1,2024-06-06 02:11:46,Saya ganti device jadi login bca mobile ulang dan selalu gagal saat verifikasi. Sudah 2 hari di coba dan selalu gagal kenapa ya. Tolong dibantu
Pengguna Google,5,2024-06-06 02:02:51,Good
Pengguna Google,5,2024-06-06 01:51:16,"Sangat puas dengan aplikasi BCA mobil ini, tapi setelah update terbaru jadi lemot buka aplikasi nya"
Pengguna Google,5,2024-06-06 01:30:24,"bagus,sangat memudahkan"
Pengguna Google,3,2024-06-06 00:41:04,"Setelah update terbaru,,,semakin berat ketika pembukaan awal,,,,,jadi gk nyaman ketika loading terlalu lma"
Pengguna Google,5,2024-06-06 00:30:05,bagus
Pengguna Google,5,2024-06-05 23:39:57,Mantap cepat dn akurat
Pengguna Google,5,2024-06-05 20:25:53,GooD job
Pengguna Google,5,2024-06-05 19:46:37,kenapa ya ko aplikasi nya lemot setelah di update 🙏
Pengguna Google,4,2024-06-05 19:31:33,Ok
Pengguna Google,5,2024-06-05 19:02:19,Sing ada lawan
Pengguna Google,5,2024-06-05 18:14:29,Bagus
Pengguna Google,5,2024-06-05 18:13:20,Bagus
Pengguna Google,1,2024-06-05 17:49:31,Admin maaf ini BCA mobile nya sedang ada gangguan?
Pengguna Google,1,2024-06-05 16:23:40,"Aplikasi busuk otp ga keluar"" udh tlpn cs , halo bca , wa BCA di WhatsApp , pulsa ada 25ribu , jelek banget layanan nya sekarang"
Pengguna Google,5,2024-06-05 15:08:41,Good
Pengguna Google,5,2024-06-05 15:00:53,"Mantap, cuma resi buksi transfernya harus di SS gbsa langsung share atau save kyak di bank sbelah"
Pengguna Google,5,2024-06-05 14:58:55,Sangatlah membantu dalam pengiriman uang.....
Pengguna Google,4,2024-06-05 14:53:43,Hallo BCA.. APAKAH BCA BISA SPERTI AKUN BANK DANA DIGITAL. ADA KAH BCA YANG BISA MENDAFTAR NO HP SEPERTI AKUN DANA. GOPAY. OVO. LINKAJA.. NAH APAKAH BCA SUDAH BISA JUGA SPERTI DANA.GOPAY OVO LINKAJA
Pengguna Google,5,2024-06-05 14:44:16,Is the best
Pengguna Google,4,2024-06-05 14:26:39,Tolong di perlacar reg ulng
Pengguna Google,5,2024-06-05 14:16:10,Mudah dn cepat
Pengguna Google,5,2024-06-05 14:12:15,semoga tambah jaya
Pengguna Google,5,2024-06-05 14:11:47,Kaga bisa bikin rekening baru stuck di sms nya padahal ada pulsa
Pengguna Google,4,2024-06-05 13:55:39,"Setelah update tgl 5 mei 2024 versi 4.3.0 , menu sudah ok,kendala waktu awal buka aplikasi lebih lambat dibanding versi sebelumnya, semoga kedepannya bisa lebih baik dan cepat...terimakasih"
Pengguna Google,5,2024-06-05 13:52:12,Keren
Pengguna Google,5,2024-06-05 13:03:43,kenapa transfer ke Mandiri Syariah belum ada di pilihan ?????
Pengguna Google,1,2024-06-05 13:03:10,Susah banget berkali kali otp blum juga dikirim
Pengguna Google,5,2024-06-05 13:00:06,Mempermudah transaksi apa pun
Pengguna Google,1,2024-06-05 12:57:37,"Sumpah lemot bgt skrng , ga enak bgt pakenya , selalu susah mengenali wajah sendiri, pdahal pencahayaan sudah ok"
Pengguna Google,5,2024-06-05 12:28:03,Top
Pengguna Google,1,2024-06-05 12:08:46,"Kode verifikasi ga dikirim sudah habis 20rb, tidak dapat sms dari BCA parah. Gmana ini ? Nomor sudah di SIM 1, Internet SIM 1 sama aja ga dapet kodr verifikasi."
Pengguna Google,1,2024-06-05 11:58:23,verifikasi gagal mulu aneh
Pengguna Google,5,2024-06-05 11:27:37,Bagus
Pengguna Google,4,2024-06-05 11:26:12,Akhir² ini kenapa kalo pas membuka aplikasi BCA loading nya lama? Sejak ada kuis² jadi lama buat loading 🤦🏻‍♂️
Pengguna Google,5,2024-06-05 11:26:07,blm bisa daftar
Pengguna Google,1,2024-06-05 11:05:19,Kya asw
Pengguna Google,5,2024-06-05 10:45:23,Jelas dan mantap
Pengguna Google,5,2024-06-05 10:21:23,bagus
Pengguna Google,5,2024-06-05 09:56:37,Cos
Pengguna Google,5,2024-06-05 09:39:49,Bgusssmtappp
Pengguna Google,1,2024-06-05 09:17:52,gabisa login bjir
Pengguna Google,1,2024-06-05 09:06:35,"Setelah update malah jadi lemot, apalagi pas muncul pop up iklan jadi makin lemot, masa splash screen sampe satu menit"
Pengguna Google,3,2024-06-05 08:58:45,"Kenapa tiap mau masuk harus transaksi dulu suruh kirim SMS, udah MH kena biaya pulsa lagi"
Pengguna Google,5,2024-06-05 08:41:32,Mantap
Pengguna Google,5,2024-06-05 07:51:07,Bagus
Pengguna Google,1,2024-06-05 07:11:18,opsi pengenal wajah error' terus parah...
Pengguna Google,1,2024-06-05 06:25:12,Sistem bobrok
Pengguna Google,1,2024-06-05 06:22:22,"Setiap buka aplikasi,PASTI SELALU TERTUTUP SENDIRI. ala hasil harus log in ulang.kalau hanya terjadi sesekali ya wajar,mungkin krn masalah jaringan,tp ini selalu terjadi saat buka App."
Pengguna Google,5,2024-06-05 05:35:10,Siiippp
Pengguna Google,1,2024-06-05 04:24:49,Mkin kesni mkin ngco aja play store tiap aplikasi mesti apdate ..jmn dlu mn ada aplikasi apdate......ngk ada krjaan apa....mesti tiap wktu sllu apdate mesti gnti hp huwaweibapa yng GK ada playstore nya
Pengguna Google,3,2024-06-05 04:24:47,Setelah di update jadi rada lemot. Turunin bintangnya dulu.
Pengguna Google,5,2024-06-05 03:51:33,Excellent
Pengguna Google,2,2024-06-05 03:44:01,jelekk
Pengguna Google,5,2024-06-05 03:41:49,Mantul
Pengguna Google,5,2024-06-05 03:30:01,Luar biasa
Pengguna Google,5,2024-06-05 03:26:22,Yg penting berguna oke
Pengguna Google,5,2024-06-05 03:05:39,"Mantaap BCA , kita sangat terbantu"
Pengguna Google,2,2024-06-05 02:24:06,"Sekelas bank bca aplikasinya kalah jauh dg bank br*, sering bgt transaksi harus diulang gra2 lampu ngga ijo"
Pengguna Google,1,2024-06-05 01:56:18,Udah di update masih minta update
Pengguna Google,4,2024-06-05 01:53:56,BCA jakarta lebih ramah sama nasabah kalau BCA Medan sangat² sombong dalam melayani nasabah nya
Pengguna Google,5,2024-06-05 01:02:51,Mantap
Pengguna Google,5,2024-06-05 00:36:36,Sangat bagus sekali
Pengguna Google,3,2024-06-05 00:36:03,Transferan dana kok pending yaa apa karna rekening baru ? Saya harus bertanya ke siapa ?
Pengguna Google,1,2024-06-05 00:35:58,Ini kenapa ya mau coba verifikasi kok gak bisa padahal udah 5 hari coba tetep aja gak bisa selalu keluar mulu
Pengguna Google,5,2024-06-05 00:33:21,Ok
Pengguna Google,5,2024-06-05 00:19:56,Kode 0TP tidak muncul
Pengguna Google,5,2024-06-05 00:08:26,bagus ada notif transaksi sekarang
Pengguna Google,3,2024-06-04 23:17:39,Setelah update loading nya lama
Pengguna Google,5,2024-06-04 23:08:21,Membantu
Pengguna Google,1,2024-06-04 22:23:07,"Perkara ganti kartu online aja lama total 13 hari hampir 2 minggu, kenapa ga dikirim dari cabang terdekat penerima sih? Why sistem kenapa kuno sekali, nasabah anda banyak, tolong lah cukup Goverment aja yang LELET"
Pengguna Google,5,2024-06-04 18:40:03,Fitur lengkap dan penggunaaan mudah... BCA memang oke
Pengguna Google,1,2024-06-04 18:37:16,"bentar bentar gangguan bentar bentar gangguan lama kelamaan yang pengguna BCA semakin menurun ,tolong lah jangan bentar bentar gangguan kasihan yang punya keperluan mendadak atau darurat masak mau tranfer nunggu lampu hijau dulu ,,saya sebagai penguna BCA merasa kurang puas kecewa ,,,👎"
Pengguna Google,5,2024-06-04 17:49:57,banyak manfaatnya
Pengguna Google,1,2024-06-04 17:46:24,Bayar pake qris saldo udh kepotong malah ga masuk ke merchant gajelas ni aplikasinya
Pengguna Google,5,2024-06-04 17:24:14,Aman dan nyaman . transaksi mudah cepat akurat
Pengguna Google,1,2024-06-04 16:07:56,"Daftar rekening di my BCA saldo terpotong 50rb, mungkin biaya buat bikin rekening, pas ngambil kartu ATM dilihat saldo terpotong lagi 50rb, nyimpen saldo 25rb, selang 1 mingguan hangus, trus ada transfer masuk terpotong lagi 20rb, tp di lihat mutasi nya gak ada,,, jadi bingung itu potongan apa,,, sering banget.sekarang mau transfer ke bank lain dan juga bank yang sama malah silahkan datang ke kantor cabang terdekat,, buat apa daftar BCA mobile kalo transfer harus ke bank buat laporan lagi,"
Pengguna Google,5,2024-06-04 15:49:30,Sangat mantap untuk transaksi
Pengguna Google,5,2024-06-04 15:49:17,Sangat membantu
Pengguna Google,5,2024-06-04 15:44:30,Semoga aman dari penipuan
Pengguna Google,5,2024-06-04 15:26:47,Kerenn
Pengguna Google,5,2024-06-04 15:03:05,"Mudah cara daftar nya, teller BANK BCA nya pun amat sangat ramah... THANKS BCA"
Pengguna Google,5,2024-06-04 14:59:51,Sangat bagus
Pengguna Google,4,2024-06-04 14:11:41,"Min mau tanya ko ada iklan gebyar, apakah emng lagi ada gebyar? Soalnya saya takut itu cuma hackers mohon jelaskan ya min"
Pengguna Google,5,2024-06-04 14:05:22,"selalu baik dalam pengalaman saya menggunakan apk ini,semoga sukses😊"
Pengguna Google,5,2024-06-04 12:34:13,Good
Pengguna Google,5,2024-06-04 12:31:41,Bagus
Pengguna Google,1,2024-06-04 12:18:12,Kok saya sebulan bisa kena adm sampai 7 kali ya?
Pengguna Google,3,2024-06-04 12:09:31,Masih kurang simpel harus nya sudah pake sidik jari tanpa sandi lagi untuk cek mutasi juga kurang simpel tapi pelayan sangat bagus mantab BCA
Pengguna Google,1,2024-06-04 11:48:54,"Harus permuk yah klo log in ulang, jadi ribet"
Pengguna Google,1,2024-06-04 11:43:12,Knpa sya ga bisa masuk BCA padahal jaringan bagus tapi.tetep aja jaringan gagal trus.mohon info nya admin bca
Pengguna Google,5,2024-06-04 11:33:16,Bagus
Pengguna Google,5,2024-06-04 10:37:05,Bagus saja selama saya pergunakan
Pengguna Google,1,2024-06-04 10:31:38,Ketika log out akun lalu log in lagi semua riwayat inbox transfer hilang.
Pengguna Google,5,2024-06-04 10:27:18,BCA bagus membantu aktifitas
Pengguna Google,5,2024-06-04 10:19:52,Ok
Pengguna Google,5,2024-06-04 10:15:23,BCA mobile pelanannya sangat baik
Pengguna Google,5,2024-06-04 09:54:17,oke
Pengguna Google,1,2024-06-04 09:44:04,"Aktifasi via ponsel selalu gagal dengan alasan koneksi internet terputus, padahal jaringan 4g lancar tanpa kendala. Disuruh mengulang sampai habis pulsa gak juga sukses. Mungkin pihak bca sedang butuh pulsa gratis 🤦🏼‍♂️ Uninstal sajalah"
Pengguna Google,5,2024-06-04 09:20:03,aplikasi nya sangat bagus tingkat kan terus
Pengguna Google,3,2024-06-04 08:51:57,"Aku udah berkali kali coba tapi ga bsa masuk,pulsa juga udah aku isi"
Pengguna Google,1,2024-06-04 08:18:41,Wooeee ini aplikasi BCA mobile ny sering eror .buat transaksi sering kali gagal . Bikin emosi nasabah aja .tujuan ny biar simpel mudah malah bikin Rubet lagi
